JXSS1900010,Ixekizumab注射液,治疗用生物制品,,2019-03-01,2022-06-30,Eli Lilly and Company;Eli Lilly and Company;美国礼来亚洲公司上海代表处,JXSS1900010.pdf/ JXSS1900010说明书.pdf
JXSS1900004,阿替利珠单抗注射液,治疗用生物制品,,2019-02-25,2021-06-02,Roche Registration GmbH;Roche Diagnostics GmbH;F.Hoffmann-La Roche Ltd.;罗氏（中国）投资有限公司,阿替利珠单抗注射液（JXSS1900004）-申请上市技术审评报告.pdf/ 阿替利珠单抗注射液（JXSS1900004）-说明书.pdf
JXSS1900005,达依泊汀α注射液,治疗用生物制品,,2019-02-25,2021-03-01,"Kyowa Hakko Kirin Co.,Ltd.;Terumo Corporation, Kofu Factory;协和发酵麒麟（中国）制药有限公司",达依泊汀α注射液（JXSS1900005-09）申请上市技术审评报告.pdf/ 达依泊汀α注射液（JXSS1900005-09）说明书.pdf
JXSS1900006,达依泊汀α注射液,治疗用生物制品,,2019-02-25,2021-03-01,"Kyowa Hakko Kirin Co.,Ltd.;Terumo Corporation, Kofu Factory;协和发酵麒麟（中国）制药有限公司",达依泊汀α注射液（JXSS1900005-09）申请上市技术审评报告.pdf/ 达依泊汀α注射液（JXSS1900005-09）说明书.pdf
JXSS1900007,达依泊汀α注射液,治疗用生物制品,,2019-02-25,2021-03-01,"Kyowa Hakko Kirin Co.,Ltd.;Terumo Corporation, Kofu Factory;协和发酵麒麟（中国）制药有限公司",达依泊汀α注射液（JXSS1900005-09）申请上市技术审评报告.pdf/ 达依泊汀α注射液（JXSS1900005-09）说明书.pdf
JXSS1900008,达依泊汀α注射液,治疗用生物制品,,2019-02-25,2021-03-01,"Kyowa Hakko Kirin Co.,Ltd.;Terumo Corporation, Kofu Factory;协和发酵麒麟（中国）制药有限公司",达依泊汀α注射液（JXSS1900005-09）申请上市技术审评报告.pdf/ 达依泊汀α注射液（JXSS1900005-09）说明书.pdf
JXSS1900009,达依泊汀α注射液,治疗用生物制品,,2019-02-25,2021-03-01,"Kyowa Hakko Kirin Co.,Ltd.;Terumo Corporation, Kofu Factory;协和发酵麒麟（中国）制药有限公司",达依泊汀α注射液（JXSS1900005-09）申请上市技术审评报告.pdf/ 达依泊汀α注射液（JXSS1900005-09）说明书.pdf
CXHS1900005,注射用头孢噻肟钠他唑巴坦钠（6:1）,化药,2.3,2019-02-21,2022-06-10,南京优科制药有限公司;南京优科制药有限公司,CXHS1900005.pdf/ CXHS1900005说明书.pdf
CXHS1900006,注射用头孢噻肟钠他唑巴坦钠（6:1）,化药,2.3,2019-02-21,2022-06-10,南京优科制药有限公司;南京优科制药有限公司,CXHS1900005.pdf/ CXHS1900005说明书.pdf
CXSS1900006,注射用重组人绒促性素,治疗用生物制品,15,2019-02-20,2022-06-10,丽珠集团丽珠制药厂;珠海市丽珠单抗生物技术有限公司,CXSS1900006.pdf/ CXSS1900006说明书.pdf
JXSS1900003,注射用维拉西酶α,治疗用生物制品,,2019-02-20,2022-01-21,Shire Pharmaceuticals Ireland Limited;Vetter Pharma-Fertigung GmbH & Co.KG;DHL Supply Chain (Netherlands) B.V.（次级包装厂）;百深生物科技（上海）有限公司,注射用维拉苷酶α(JXSS1900003)--申请上市技术审评报告.pdf/ 注射用维拉苷酶α(JXSS1900003)-说明书.pdf
JXHS1900028,西尼莫德片,化药,1,2019-02-18,2022-03-18,Novartis Pharma AG;Novartis Pharma Stein AG;Novartis Pharma Stein AG；Novartis Farmacéutica SA;北京诺华制药有限公司,西尼莫德片（JXHS1900028-29）申请上市技术审评报告.pdf/ 西尼莫德片（JXHS1900028-29）说明书.pdf
JXHS1900029,西尼莫德片,化药,1,2019-02-18,2022-03-18,Novartis Pharma AG;Novartis Pharma Stein AG;Novartis Pharma Stein AG；Novartis Farmacéutica SA;北京诺华制药有限公司,西尼莫德片（JXHS1900028-29）申请上市技术审评报告.pdf/ 西尼莫德片（JXHS1900028-29）说明书.pdf
JXSS1900001,纳武利尤单抗注射液,治疗用生物制品,,2019-02-11,2020-12-15,"Bristol-Myers Squibb Pharma EEIG;Bristol-Myers Squibb Holdings Pharma, Ltd.Liability Company;Bristol-Myers Squibb S.r.l.;百时美施贵宝（中国）投资有限公司",纳武利尤单抗   ( JXSS1900001-2）申请上市技术审评报告.pdf/ 纳武利尤单抗   ( JXSS1900001-2）说明书.pdf
JXSS1900002,纳武利尤单抗注射液,治疗用生物制品,,2019-02-11,2020-12-15,"Bristol-Myers Squibb Pharma EEIG;Bristol-Myers Squibb Holdings Pharma, Ltd.Liability Company;Bristol-Myers Squibb S.r.l.;百时美施贵宝（中国）投资有限公司",纳武利尤单抗   ( JXSS1900001-2）申请上市技术审评报告.pdf/ 纳武利尤单抗   ( JXSS1900001-2）说明书.pdf
CXSS1900004,贝伐珠单抗注射液,治疗用生物制品,2,2019-01-31,2022-05-19,信达生物制药（苏州）有限公司;信达生物制药（苏州）有限公司,贝伐珠单抗注射液（CXSS1900004）申请上市技术审评报告.pdf/ 贝伐珠单抗注射液（CXSS1900004）-说明书.pdf
CXSS1900005,静注人免疫球蛋白（pH4）,治疗用生物制品,15,2019-01-31,2022-04-28,新疆德源生物工程有限公司,静注人免疫球蛋白（pH4）（CXSS1900005）-申请上市技术审评报告.pdf/ 静注人免疫球蛋白（pH4）（CXSS1900005）-说明书.pdf
JXHS1900013,利伐沙班片,化药,5.1,2019-01-31,2021-05-31,Bayer AG;Bayer AG;拜耳医药保健有限公司,利伐沙班片（JXHS1900013）申报上市注册申请技术审评报告.pdf/ 利伐沙班片（JXHS1900013）说明书.pdf
CXSS1900003,Sabin株脊髓灰质炎灭活疫苗（Vero细胞）,预防用生物制品,15,2019-01-29,2022-06-02,北京科兴生物制品有限公司;北京科兴生物制品有限公司,Sabin株脊髓灰质炎灭活疫苗（Vero细）（CXSS1900003）-申请上市技术审评报告.pdf/ Sabin株脊髓灰质炎灭活疫苗（Vero细）（CXSS1900003）-说明书.pdf
CXSS1900001,阿达木单抗注射液,治疗用生物制品,2,2019-01-28,2022-06-10,上海复宏汉霖生物制药有限公司;上海复宏汉霖生物技术股份有限公司;上海复宏汉霖生物制药有限公司,CXSS1900001.pdf/ CXSS1900001说明书.pdf
JXHS1900009,盐酸二甲双胍片,化药,5.1,2019-01-28,2022-06-01,;;默克雪兰诺（北京）医药研发有限公司,JXHS1900009-10_盐酸二甲双胍片_报告.pdf/ JXHS1900009-10_说明书_盐酸二甲双胍片.pdf
JXHS1900010,盐酸二甲双胍片,化药,5.1,2019-01-28,2022-06-01,;;默克雪兰诺（北京）医药研发有限公司,JXHS1900009-10_盐酸二甲双胍片_报告.pdf/ JXHS1900009-10_说明书_盐酸二甲双胍片.pdf
JXHS1900001,盐酸羟考酮缓释片,化药,5.1,2019-01-18,2021-12-13,"Purdue Pharma L.P.;Purdue Pharmaceuticals L.P.;AndersonBrecon Inc.,Sharp Corporation;萌蒂（中国）制药有限公司",盐酸羟考酮缓释片（JXHS1900001）-申请上市技术审评报告.pdf/ 盐酸羟考酮缓释片（JXHS1900001）-说明书.pdf
JXHS1900002,盐酸羟考酮缓释片,化药,5.1,2019-01-18,2022-02-08,"Purdue Pharma L.P.;Purdue Pharmaceuticals L.P.;AndersonBrecon Inc.,Sharp Corporation;萌蒂（中国）制药有限公司",盐酸羟考酮缓释片（JXHS1900002）-申请上市技术审评报告.pdf/ 盐酸羟考酮缓释片（JXHS1900002）-说明书.pdf
JXHS1900005,盐酸羟考酮缓释片,化药,5.1,2019-01-18,2022-02-08,"Purdue Pharma L.P.;Purdue Pharmaceuticals L.P.;AndersonBrecon Inc.,Sharp Corporation;萌蒂（中国）制药有限公司",盐酸羟考酮缓释片（JXHS1900005）-申请上市技术审评报告.pdf/ 盐酸羟考酮缓释片（JXHS1900005）-说明书.pdf
CXHS1900001,恩替卡韦颗粒,化药,2.2,2019-01-17,2022-05-20,湖南华纳大药厂股份有限公司;湖南华纳大药厂股份有限公司,恩替卡韦颗粒（CXHS1900001）申请上市技术审评报告.pdf/ 恩替卡韦颗粒（CXHS1900001）说明书.pdf
CXHS1900003,海泽麦布片,化药,1,2019-01-17,2022-05-31,浙江海正药业股份有限公司;浙江海正药业股份有限公司,海博麦布片（CXHS1900003-04）申请上市技术审评报告.pdf/ 海博麦布片（CXHS1900003-04）说明书.pdf
CXHS1900004,海泽麦布片,化药,1,2019-01-17,2022-05-31,浙江海正药业股份有限公司;浙江海正药业股份有限公司,海博麦布片（CXHS1900003-04）申请上市技术审评报告.pdf/ 海博麦布片（CXHS1900003-04）说明书.pdf
JXHS1900008,塞瑞替尼胶囊,化药,5.1,2019-01-14,2020-12-15,Novartis Europharm Limited;Novartis Pharma Stein AG;诺华（中国）生物医学研究有限公司,塞瑞替尼胶囊 （JXHS1900008）申请上市技术审评报告.pdf/ 塞瑞替尼胶囊 （JXHS1900008）说明书.pdf
JXSS1800043,阿达木单抗注射液,治疗用生物制品,,2019-01-09,2022-06-30,AbbVie Deutschland GmbH & Co.KG;Vetter Pharma-Fertigung GmbH & Co.KG;艾伯维医药贸易（上海）有限公司,阿达木单抗注射液（JXSS1800043）申请上市技术审评报告.pdf/ 阿达木单抗注射液（JXSS1800043）说明书.pdf
JXSS1800044,阿达木单抗注射液,治疗用生物制品,,2019-01-09,2020-12-15,AbbVie Deutschland GmbH & Co.KG;Vetter Pharma-Fertigung GmbH & Co.KG;艾伯维医药贸易（上海）有限公司,阿达木单抗注射液 (JXSS1800044)申请上市技术审评报告.pdf/ 阿达木单抗注射液 (JXSS1800044)说明书.pdf
JXHS1800081,达拉非尼胶囊,化药,5.1,2019-01-07,2020-10-23,"Novartis Europharm Limited;Glaxo Operations（UK）Ltd.(trading as Glaxo Wellcome Operations);Glaxo Wellcome,S.A.;北京诺华制药有限公司",甲磺酸达拉非尼胶囊（JXHS1800081-82）申请上市技术审评报告.pdf/ 甲磺酸达拉非尼胶囊（JXHS1800081-82）说明书.pdf
JXHS1800082,达拉非尼胶囊,化药,5.1,2019-01-07,2020-10-23,"Novartis Europharm Limited;Glaxo Operations (UK) Ltd.(trading as Glaxo Wellcome Operations);Glaxo Wellcome,S.A.;北京诺华制药有限公司",甲磺酸达拉非尼胶囊（JXHS1800081-82）申请上市技术审评报告.pdf/ 甲磺酸达拉非尼胶囊（JXHS1800081-82）说明书.pdf
JXHS1800083,曲美替尼片,化药,5.1,2019-01-07,2020-10-23,"Novartis Europharm Limited;GlaxoSmithKline Manufacturing S.p.A;Glaxo Wellcome,S.A.;北京诺华制药有限公司",曲美替尼片（JXHS1800083-84）申请上市技术审评报告.pdf/ 曲美替尼片（JXHS1800083-84）说明书.pdf
JXHS1800084,曲美替尼片,化药,5.1,2019-01-07,2020-10-23,"Novartis Europharm Limited;GlaxoSmithKline Manufacturing S.p.A;Glaxo Wellcome,S.A.;北京诺华制药有限公司",曲美替尼片（JXHS1800083-84）申请上市技术审评报告.pdf/ 曲美替尼片（JXHS1800083-84）说明书.pdf
JXSS1800042,帕妥珠单抗注射液,治疗用生物制品,,2019-01-07,2020-04-02,Roche Pharma（Schweiz）AG;Roche Diagnostics GmbH;F.Hoffmann-La Roche Ltd;罗氏（中国）投资有限公司,帕妥珠单抗注射液   (JXSS1800042）申请上市技术审评报告.pdf/ 帕妥珠单抗注射液   (JXSS1800042）说明书.pdf
CXHS1800045,盐酸恩莎替尼胶囊,化药,1,2019-01-02,2021-06-08,贝达药业股份有限公司;贝达药业股份有限公司,盐酸恩沙替尼胶囊（CXHS1800045-46)-申请上市技术审评报告.pdf/ 盐酸恩沙替尼胶囊（CXHS1800045-46)-说明书.pdf
CXHS1800046,盐酸恩莎替尼胶囊,化药,1,2019-01-02,2021-06-08,贝达药业股份有限公司;贝达药业股份有限公司,盐酸恩沙替尼胶囊（CXHS1800045-46)-申请上市技术审评报告.pdf/ 盐酸恩沙替尼胶囊（CXHS1800045-46)-说明书.pdf
JXHS1800080,普拉曲沙注射液,化药,5.1,2019-01-02,2021-01-28,Mundipharma Medical Company;Baxter Oncology GmbH;AndersonBrecon (UK) Limited;萌蒂(中国)制药有限公司,普拉曲沙注射液（JXHS1800080）申请上市技术审评报告.pdf/ 普拉曲沙注射液（JXHS1800080）说明书.pdf
JXHS1800074,地屈孕酮片,化药,5.1,2018-12-28,2022-06-10,Abbott Healthcare Products B.V.;Abbott Biologicals B.V.;雅培贸易（上海）有限公司,JXHS1800074.pdf/ JXHS1800074说明书.pdf
JXHS1800078,注射用头孢比罗酯钠,化药,5.1,2018-12-27,2022-06-10,Basilea Medical Ltd.;Patheon UK Limited;深圳华润九新药业有限公司,JXHS1800078.pdf/ JXHS1800078说明书.pdf
JXSS1800040,Durvalumab注射液,治疗用生物制品,,2018-12-26,2020-12-23,"AstraZeneca UK Limited;Catalent Indiana, LLC;阿斯利康投资(中国)有限公司",度伐利尤单抗注射液(JXSS1800040-41)申请上市技术审评报告.pdf/ 度伐利尤单抗注射液(JXSS1800040-41)说明书.pdf
JXSS1800041,Durvalumab注射液,治疗用生物制品,,2018-12-26,2020-12-23,"AstraZeneca UK Limited;Catalent Indiana, LLC;阿斯利康投资(中国)有限公司",度伐利尤单抗注射液(JXSS1800040-41)申请上市技术审评报告.pdf/ 度伐利尤单抗注射液(JXSS1800040-41)说明书.pdf
JXSS1800039,重组带状疱疹疫苗,预防用生物制品,,2018-12-25,2020-01-17,GlaxoSmithKline Biologicals SA;GlaxoSmithKline Biologicals SA;葛兰素史克（中国）投资有限公司,重组带状疱疹疫苗（JXSS1800039）申请上市技术审评报告.pdf/ 重组带状疱疹疫苗（JXSS1800039）说明书.pdf
CXSS1800030,流感病毒裂解疫苗（四价）,预防用生物制品,15,2018-12-19,2021-09-10,长春生物制品研究所有限责任公司;长春生物制品研究所有限责任公司,四价流感病毒裂解疫苗（CXSS1800030）申请上市技术审评报告.pdf/ 四价流感病毒裂解疫苗（CXSS1800030）-说明书.pdf
CXHS1800043,对甲苯磺酸尼拉帕利胶囊,化药,1,2018-12-17,2020-10-23,再鼎医药（苏州）有限公司;再鼎医药（上海）有限公司,甲苯磺酸尼拉帕利胶囊（CXHS1800043）申请上市技术审评报告.pdf/ 甲苯磺酸尼拉帕利胶囊（CXHS1800043）说明书.pdf
JXHS1800072,比索洛尔氨氯地平片,化药,5.1,2018-12-17,2022-05-31,Merck Kft;EGIS Pharmaceuticals PLC;默克雪兰诺有限公司,比索洛尔氨氯地平片（JXHS1800072）申请上市技术审评报告.pdf/ 比索洛尔氨氯地平片（JXHS1800072）说明书.pdf
CXSS1800029,静注人免疫球蛋白（pH4）,治疗用生物制品,15,2018-12-11,2022-03-29,河北大安制药有限公司,静注人免疫球蛋白（pH4）   ( CXSS1800029 ) -申请上市技术审评报告.pdf/ 静注人免疫球蛋白（pH4）（CXSS1800029）-说明书.pdf
JXHS1800071,拉考沙胺注射液,化药,5.1,2018-12-07,2022-03-18,UCB Pharma SA;UCB Pharma S.A.;优时比贸易（上海）有限公司,拉考沙胺注射液（JXHS1800071）申请上市技术审评报告.pdf/ 拉考沙胺注射液（JXHS1800071）说明书.pdf
JXSS1800030,利拉鲁肽注射液,治疗用生物制品,,2018-12-06,2021-03-01,Novo Nordisk A/S;Novo Nordisk A/S;诺和诺德（中国）制药有限公司,利拉鲁肽注射液（JXSS1800030 ）申请上市技术审评报告.pdf/ 利拉鲁肽注射液（JXSS1800030 ） 说明书.pdf
JXSS1800032,阿利珠单抗注射液,治疗用生物制品,,2018-12-06,2021-06-08,sanofi-aventis groupe;SANOFI WINTHROP INDUSTRIE;Genzyme Ireland Ltd.;赛诺菲（中国）投资有限公司,阿利西尤单抗注射液(JXSS1800032-33)申报上市注册申请技术审评报告.pdf/ 阿利西尤单抗注射液(JXSS1800032-33)说明书.pdf
JXSS1800033,阿利珠单抗注射液,治疗用生物制品,,2018-12-06,2021-06-08,sanofi-aventis groupe;SANOFI WINTHROP INDUSTRIE;Genzyme Ireland Ltd.;赛诺菲（中国）投资有限公司,阿利西尤单抗注射液(JXSS1800032-33)申报上市注册申请技术审评报告.pdf/ 阿利西尤单抗注射液(JXSS1800032-33)说明书.pdf
JXSS1800034,阿利珠单抗注射液,治疗用生物制品,,2018-12-06,2021-06-08,sanofi-aventis groupe;SANOFI WINTHROP INDUSTRIE;Genzyme Ireland Ltd.;赛诺菲（中国）投资有限公司,阿利西尤单抗注射液(JXSS1800034-35)申报上市注册申请技术审评报告.pdf/ 阿利西尤单抗注射液(JXSS1800034-35)说明书.pdf
JXSS1800035,阿利珠单抗注射液,治疗用生物制品,,2018-12-06,2021-06-08,sanofi-aventis groupe;SANOFI WINTHROP INDUSTRIE;Genzyme Ireland Ltd.;赛诺菲（中国）投资有限公司,阿利西尤单抗注射液(JXSS1800034-35)申报上市注册申请技术审评报告.pdf/ 阿利西尤单抗注射液(JXSS1800034-35)说明书.pdf
JXHS1800068,拉考沙胺糖浆,化药,5.1,2018-12-03,2022-03-18,UCB Pharma SA;Unither Manufacturing LLC;Aesica Pharmaceuticals GmbH;优时比贸易（上海）有限公司,拉考沙胺糖浆（JXHS1800068）申请上市技术审评报告.pdf/ 拉考沙胺糖浆（JXHS1800068）说明书.pdf
JXHS1800069,艾格列净片,化药,5.1,2018-12-03,2021-03-01,Merck Sharp & Dohme Ltd.;Pfizer Manufacturing Deutschland GmbH;Schering-Plough Labo NV;默沙东研发（中国）有限公司,艾托格列净片（JXHS1800069）申请上市技术审评报告.pdf/ 艾托格列净片（JXHS1800069）说明书.pdf
JXHS1800060,乌美溴铵吸入粉雾剂,化药,5.1,2018-11-30,2020-03-25,Glaxo Group Ltd;Glaxo Operations UK Ltd. (trading as Glaxo Wellcome Operations);葛兰素史克（中国）投资有限公司,乌美溴铵吸入粉雾剂（JXHS1800060）申请上市技术审评报告.pdf/ 乌美溴铵吸入粉雾剂（JXHS1800060）说明书.pdf
CXHS1800039,盐酸安罗替尼胶囊,化药,2.4,2018-11-28,2021-06-08,正大天晴药业集团股份有限公司;正大天晴药业集团股份有限公司;南京爱德程宁欣药物研发有限公司,盐酸安罗替尼胶囊(CXHS1800039-41)-申请上市技术审评报告.pdf/ 盐酸安罗替尼胶囊(CXHS1800039-41)-说明书.pdf
CXHS1800040,盐酸安罗替尼胶囊,化药,2.4,2018-11-28,2021-06-08,正大天晴药业集团股份有限公司;正大天晴药业集团股份有限公司;南京爱德程宁欣药物研发有限公司,盐酸安罗替尼胶囊(CXHS1800039-41)-申请上市技术审评报告.pdf/ 盐酸安罗替尼胶囊(CXHS1800039-41)-说明书.pdf
CXHS1800041,盐酸安罗替尼胶囊,化药,2.4,2018-11-28,2021-06-08,正大天晴药业集团股份有限公司;正大天晴药业集团股份有限公司;南京爱德程宁欣药物研发有限公司,盐酸安罗替尼胶囊(CXHS1800039-41)-申请上市技术审评报告.pdf/ 盐酸安罗替尼胶囊(CXHS1800039-41)-说明书.pdf
JXHS1800065,比克替拉韦/恩曲他滨/丙酚替诺福韦片,化药,5.1,2018-11-28,2022-05-20,Gilead Sciences International Ltd.;Gilead Sciences Ireland UC;吉利德（上海）医药科技有限公司,比克恩丙诺片（JXHS1800065）申请上市技术审评报告.pdf/ 比克恩丙诺片（JXHS1800065）说明书.pdf
CYHS1800419,盐酸氨溴索喷雾剂,化药,2.4,2018-11-27,2022-07-07,山东裕欣药业有限公司,盐酸氨溴索喷雾剂 （CYHS1800419）申请上市技术审评报告.pdf/ 盐酸氨溴索喷雾剂 （CYHS1800419）说明书.pdf
CXZS1700008,桑枝总生物碱片,中药,5,2018-11-16,2020-12-31,北京五和博澳药业有限公司;北京五和博澳药业有限公司;中国医学科学院药物研究所;北京五和博澳药业有限公司,桑枝总生物碱片（CXZS1700008）申请上市技术审评报告.pdf/ 桑枝总生物碱片（CXZS1700008）说明书.pdf
CXHS1800035,注射用苯磺酸瑞马唑仑,化药,1,2018-11-15,2020-11-26,宜昌人福药业有限责任公司;宜昌人福药业有限责任公司,注射用苯磺酸瑞马唑仑（CXHS1800035）申请上市技术审评报告.pdf/ 注射用苯磺酸瑞马唑仑（CXHS1800035）说明书.pdf
CXSS1800027,阿达木单抗注射液,治疗用生物制品,2,2018-11-15,2022-04-28,信达生物制药（苏州）有限公司;信达生物制药（苏州）有限公司,阿达木单抗注射液（CXSS1800027）申请上市技术审评报告.pdf/ 阿达木单抗注射液（CXSS1800027）说明书.pdf
JXHS1800057,异麦芽糖酐铁注射液,化药,5.1,2018-11-12,2021-06-02,Pharmacosmos A/S;Wasserburger Arzneimittelwerk GmbH;Stradis;精鼎医药研究开发（上海）有限公司,异麦芽糖酐铁注射液（JXHS1800056-58）-申请上市技术审评报告.pdf/ 异麦芽糖酐铁注射液（JXHS1800056-58）-说明书.pdf
JXHS1800058,异麦芽糖酐铁注射液,化药,5.1,2018-11-12,2021-06-02,Pharmacosmos A/S;Wasserburger Arzneimittelwerk GmbH;Stradis;精鼎医药研究开发（上海）有限公司,异麦芽糖酐铁注射液（JXHS1800056-58）-申请上市技术审评报告.pdf/ 异麦芽糖酐铁注射液（JXHS1800056-58）-说明书.pdf
JXSS1800029,帕博利珠单抗注射液,治疗用生物制品,,2018-11-12,2021-06-02,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc.;MSD Ireland (Carlow);Merck, Sharp & Dohme, Corp.;默沙东研发（中国）有限公司",帕博利珠单抗注射液（JXSS1800029）-申请上市技术审评报告.pdf/ 帕博利珠单抗注射液（JXSS1800029）-说明书.pdf
JXHS1800056,异麦芽糖酐铁注射液,化药,5.1,2018-11-07,2021-06-02,Pharmacosmos A/S;Wasserburger Arzneimittelwerk GmbH;Stradis;精鼎医药研究开发（上海）有限公司,异麦芽糖酐铁注射液（JXHS1800056-58）-申请上市技术审评报告.pdf/ 异麦芽糖酐铁注射液（JXHS1800056-58）-说明书.pdf
JXHS1800054,甲磺酸奥希替尼片,化药,5.1,2018-10-29,2021-03-01,AstraZeneca AB;AstraZeneca AB;阿斯利康投资（中国）有限公司,甲磺酸奥希替尼片(JXHS1800054-55)申请上市技术审评报告.pdf/ 甲磺酸奥希替尼片(JXHS1800054-55)说明书.pdf
JXHS1800055,甲磺酸奥希替尼片,化药,5.1,2018-10-29,2021-03-01,AstraZeneca AB;AstraZeneca AB;阿斯利康投资（中国）有限公司,甲磺酸奥希替尼片(JXHS1800054-55)申请上市技术审评报告.pdf/ 甲磺酸奥希替尼片(JXHS1800054-55)说明书.pdf
JXSS1800026,地舒单抗注射液,治疗用生物制品,,2018-10-26,2019-11-14,Amgen Inc.;Amgen Manufacturing Limited (AML);安进生物技术咨询（上海）有限公司,地舒单抗注射液（JXSS1800026）申请上市技术审评报告.pdf/ 地舒单抗注射液（JXSS1800026）说明书.pdf
CXHS1800030,泽布替尼胶囊,化药,1,2018-10-24,2020-11-26,百济神州（苏州）生物科技有限公司;百济神州（苏州）生物科技有限公司,泽布替尼胶囊（CXHS1800030）申请上市技术审评报告.pdf/ 泽布替尼胶囊（CXHS1800030）说明书.pdf
JXSS1800025,帕博利珠单抗注射液,治疗用生物制品,,2018-10-22,2021-06-02,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc.;MSD Ireland (Carlow);Merck, Sharp & Dohme, Corp.;默沙东研发（中国）有限公司",帕博利珠单抗注射液（JXSS1800025）-申请上市技术审评报告.pdf/ 帕博利珠单抗注射液（JXSS1800025）-说明书.pdf
JXSS1800023,达雷木单抗注射液,治疗用生物制品,,2018-10-19,2019-11-29,Janssen-Cilag International NV;Cilag AG;Cilag AG;西安杨森制药有限公司,达雷妥尤单抗注射液（JXSS1800023-24）申请上市技术审评报告.pdf/ 达雷妥尤单抗注射液（JXSS1800023-24）说明书.pdf
JXSS1800024,达雷木单抗注射液,治疗用生物制品,,2018-10-19,2019-11-29,Janssen-Cilag International NV;Cilag AG;Cilag AG;西安杨森制药有限公司,达雷妥尤单抗注射液（JXSS1800023-24）申请上市技术审评报告.pdf/ 达雷妥尤单抗注射液（JXSS1800023-24）说明书.pdf
JXSS1800021,注射用阿加糖酶β,治疗用生物制品,,2018-10-18,2020-12-01,Genzyme Europe B.V.;Genzyme Ireland Limited;赛诺菲（中国）投资有限公司,注射用阿加糖酶β   ( JXSS1800021-022)申请上市技术审评报告.pdf/ 注射用阿加糖酶β   ( JXSS1800021-022)说明书.pdf
JXSS1800022,注射用阿加糖酶β,治疗用生物制品,,2018-10-18,2020-12-01,Genzyme Europe B.V.;Genzyme Ireland Limited;赛诺菲（中国）投资有限公司,注射用阿加糖酶β   ( JXSS1800021-022)申请上市技术审评报告.pdf/ 注射用阿加糖酶β   ( JXSS1800021-022)说明书.pdf
JXHS1800052,吡仑帕奈片,化药,5.1,2018-10-17,2022-04-14,"Eisai Europe Limited;Eisai Co.,Ltd.(Kawashima Factory);Eisai Manufacturing Limited;卫材（中国）药业有限公司",吡仑帕奈片（JXHS1800052-53）申请上市技术审评报告.pdf/ 吡仑帕奈片（JXHS1800052-53）说明书.pdf
JXHS1800053,吡仑帕奈片,化药,5.1,2018-10-17,2022-04-14,"Eisai Europe Limited;Eisai Co.,Ltd.(Kawashima Factory);Eisai Manufacturing Limited;卫材（中国）药业有限公司",吡仑帕奈片（JXHS1800052-53）申请上市技术审评报告.pdf/ 吡仑帕奈片（JXHS1800052-53）说明书.pdf
CXSS1800026,冻干人用狂犬病疫苗（Vero细胞）,预防用生物制品,15,2018-10-12,2022-06-02,长春生物制品研究所有限责任公司,冻干人用狂犬病疫苗（Vero细胞）（CXSS1800026）-申请上市技术审评报告.pdf/ 冻干人用狂犬病疫苗（Vero细胞）（CXSS1800026）-说明书.pdf
CXHS1800029,注射用磷丙泊酚二钠,化药,1,2018-10-10,2021-09-10,宜昌人福药业有限责任公司;四川大学华西医院;宜昌人福药业有限责任公司,注射用磷丙泊酚二钠（CXHS1800029）-申请上市技术审评报告.pdf/ 注射用磷丙泊酚二钠（CXHS1800029）-说明书.pdf
JXHS1800040,盐酸奥洛他定滴眼液,化药,5.1,2018-10-09,2022-06-30,"Novartis pharmaceuticals Corporation;Alcon Laboratories, Inc.;北京诺华制药有限公司",JXHS1800040.pdf/ JXHS1800040说明书.pdf
JXHS1800039,来那替尼片,化药,5.1,2018-09-29,2021-09-10,"Puma Biotechnology, Inc.;Excella GmbH & Co. KG;AndersonBrecon Inc. dba PCI of Illinois;北海康成（北京）医药科技有限公司",马来酸奈拉替尼片（JXHS1800039）-申请上市技术审评报告.pdf/ 马来酸奈拉替尼片（JXHS1800039）-说明书.pdf
JXSS1800020,帕妥珠单抗注射液,治疗用生物制品,,2018-09-29,2020-04-02,Roche Pharma（Schweiz）AG;Roche Diagnostics GmbH;F.Hoffmann-La Roche Ltd;罗氏（中国）投资有限公司,帕妥珠单抗注射液   ( JXSS1800020）申请上市技术审评报告.pdf/ 帕妥珠单抗注射液   ( JXSS1800020）说明书.pdf
JXSS1800019,司库奇尤单抗注射液,治疗用生物制品,,2018-09-21,2022-06-30,Novartis Pharma Schweiz AG;Novartis Pharma Stein AG;北京诺华制药有限公司,司库奇尤单抗注射液（JXSS1800019）申请上市技术审评报告.pdf/ 司库奇尤单抗注射液（JXSS1800019）说明书.pdf
JXHS1800034,布地奈德格隆溴铵福莫特罗吸入气雾剂,化药,2.3,2018-09-20,2020-06-09,AstraZeneca AB;ASTRAZENECA DUNKERQUE PRODUCTION;阿斯利康投资（中国）有限公司,布地格福吸入气雾剂（JXHS1800034-35）申请上市技术审评报告.pdf/ 布地格福吸入气雾剂（JXHS1800034-35）说明书.pdf
